tweet_id_new,text
919,"      
sir help me 
 I have a problem with a Dell laptop since April, I contacted support, and the problem was not resolved. I went to three service centers and it didn't solve the problem. And now I ask to replace the laptop."
920, I already got care
921, Trying to buy the new R15 with 4090 in Lunar light . Is that possible?
922, your   does not works i am not able to send message and not customer care support helping me
923,  Hahaha. They might have more luck at this rate.
924," still no resolution to my issue. I lost important data due to lack of proper guidance from your support team and now being denied a refund. This is unacceptable! #DellSupportFail #DataLoss #RefundDenied

    "
925," Are you planning to take care of the ""Driver power state failure"" blue screen that XPS 15 9570 users have been facing for over 3 months since some Windows update now? You can read all about it in your own forum. https://t.co/f0z7eLCmdh"
926, I seem to have lines at the top of my monitor and some ports on my monitor don't work. Could you please help me?
927,"RT : 🔬 When your PC powers on it performs a self-test (POST).

If it doesn't move past the Dell logo the POST has failed, and we…"
928,"  That means DELL will fix my laptop's MB and then fix the issues and label it as refurbished and sell it to a diferent customer who expected to buy a brand new, good quality product from Dell. that too within warranty"
929,"       
sir help me 
 I have a problem with a Dell laptop since April, I contacted support, and the problem was not resolved. I went to three service centers and it didn't solve the problem. And now I ask to replace the laptop."
930, Who do I contact for receiving horrible customer service?
931,"     it has been more than 2 weeks and your team failed to solve issues with my Dell latitude 5420- cost 110,000. I was promised a visit between 11:30 and 13:30 and no one came. You kept delaying, failed to solve even after 15 days. Do you really care for business"
932,"   They told me there's an ""item shortage"", but in November they swore it was in stock.

Why is Dell selling products they don't have the means to provide support to?
They told me it may be pushed beyond Moontune's departure from the country with no comp for international shipping."
933, I am not convinced Dell cares. If they did they would stop using Purolator as a courier. They have never delivered a package to my address properly. They never receive my buzzer information despite updating it on the Dell website and in the shipping information
934,       Performance depends on RAM and processor. Mostly Ram decides performance. However operating system might be responsible for being a slow if it is not accurately installed or you did not update something such drivers .
935," So if you ask someone to DM you and they do, pretty hard to solve the issues when you ignore them, Isn't it?"
936,"RT : In case things go ""Uh, oh"", it is always useful to be able to reinstall #Windows .

➡️ Download the OS Recovery Tool to get…"
937, In order to provide you with the best support please follow us on  and private message to help you resolve this issue https://t.co/0NcoWWbbY3
938, Done
939, Yup guys have the service I have ever seen
940, how do you change the set up email address that is used for initial security set up of the laptop if that email address is no longer valid? We can’t access the laptop because the code goes to an invalid email address (locked out due to a recent update). Thank you
941,  then what reply should I got  - “apologies we can’t do anything “ I will start tweeting on all account just to aware the public about the fraud happened to me with this big    company . https://t.co/ZlwGVfrVne
942,   The laptop is a beast and works great.  But WTF with the port on this one like battery the last.  I want new or a full refund after 40 days only.
943,    after 2 months my Dell laptop still unrepaired... What is the  Grievance Redressal Mechanism in Dell India.... Is ...There ....to sortedout long time pending issues....!
944,"  That's very disappointing; the area weather only turned bad this afternoon, meaning they ought to have delivered first thing after missing yesterday. Here's hoping  takes responsibility for their subcontractor."
945, why is it that on the warranty plans a customer nor your  support can see the monthly billing for your premium plus plans. Every other company has a place to log into and see what has been billed and how it was paid.
946, Thanks for wasting my time. Clearly you can’t read.  should be embarrassed.  
947,I’ve lost all respect for  I’ve been hung up on and treated like trash after my one year old computer started having issues because it’s one month out of warranty.  I’m going back to you in the future!
948,"  An IT issue? My initial order was placed 9th December.

Subsequently re-ordered 4/1/22

I get feedback to say they are cancelled when I chase, but nothing proactive

On your website order tracker the 9 Dec order still states delivery this week"
949,  now your agents have placed my number on block such shameful people and fake services you people have destroyed my whole laptop nothing seems to be working now
950,"Hey   When being a customer for your most high-end laptop + the Full Premium Support... I expect my problems to be solved in a breeze... I got an unusable XPS 17 since Nov. 19th... (as this was in-person support, some delay applied, then the tech damaged it...)"
951, Nobody is picking your support calls numbers. it’s frustrating
952," Sorry. Don't want to sound cantankerous but think your handle  is misuse of the Trade Descriptions Act as when I first asked for help, I was told it was either out of warranty or not covered. Anyway, £120 GBP later,  the device is working as I expect it to again. https://t.co/docgv64Ck0"
953, Looks like my Dell Thunderbolt docking station has failed. My monitor will not show up unless I use the little round travel docking station (also Dell). I don't see the TB docking station listed in my products.... how do I get support for it?
955," Team ,seriously i dont know the issues and seems it not resolved , i shared all the proof. kindly replace the laptop"
956,RT : I am facing issues with  laptop display and battery but they are not providing me any solution in warranty they say…
957, Hello 
958, can't detect my wifi but can detect neighbor.y dell type xps 9360 64bit. Any solution?
959, No one asked for tech assistance. I praised your product but it appears your algorithm is broken.
961,"RT : .     
I can't understand,Why so many issues with Dell La…"
962,     Different kind of license raj 😅
963,72 days  since service request. No response from  or from . Sure you would agree that's poor service. Dell customer since 1994.
